utterance_id,emotion,start_sec,end_sec,source_emotion_file,duration_sec,session,speaker,gender_proxy
Ses01F_impro04_F020,xxx,122.4,129.93,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,7.530000000000001,Ses01,Ses01F,F
Ses01F_impro04_F021,fru,133.74,137.44,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,3.6999999999999886,Ses01,Ses01F,F
Ses01F_impro04_F022,fru,138.13,139.89,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,1.759999999999991,Ses01,Ses01F,F
Ses01F_impro04_F023,fru,148.55,152.85,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,4.299999999999983,Ses01,Ses01F,F
Ses01F_impro04_F024,fru,153.18,155.2925,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,2.112499999999983,Ses01,Ses01F,F
Ses01F_impro04_F025,fru,157.1625,159.7,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,2.5374999999999943,Ses01,Ses01F,F
Ses01F_impro04_F026,fru,161.0787,163.78,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,2.7013000000000034,Ses01,Ses01F,F
Ses01F_impro04_F027,fru,164.3925,167.565,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,3.172499999999985,Ses01,Ses01F,F
Ses01F_impro04_F028,ang,170.83,172.84,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,2.009999999999991,Ses01,Ses01F,F
Ses01F_impro04_F029,ang,175.27,178.43,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,3.1599999999999966,Ses01,Ses01F,F
Ses01F_impro04_F030,ang,180.3025,183.4875,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,3.1850000000000023,Ses01,Ses01F,F
Ses01F_impro04_F031,ang,184.47,188.87,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,4.400000000000006,Ses01,Ses01F,F
Ses01F_impro04_F032,ang,189.12,192.02,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,2.9000000000000057,Ses01,Ses01F,F
Ses01F_impro04_F033,ang,193.5875,199.4325,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,5.844999999999999,Ses01,Ses01F,F
Ses01F_impro04_M000,neu,2.7418,6.6575,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,3.9156999999999997,Ses01,Ses01F,F
Ses01F_impro04_M001,neu,10.46,12.13,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,1.67,Ses01,Ses01F,F
Ses01F_impro04_M002,neu,15.64,18.9,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,3.259999999999998,Ses01,Ses01F,F
Ses01F_impro04_M003,neu,26.91,28.71,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,1.8000000000000007,Ses01,Ses01F,F
Ses01F_impro04_M004,neu,30.88,35.5225,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,4.642500000000002,Ses01,Ses01F,F
Ses01F_impro04_M005,neu,37.19,40.53,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,3.3400000000000034,Ses01,Ses01F,F
Ses01F_impro04_M006,neu,40.54,43.576,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,3.0360000000000014,Ses01,Ses01F,F
Ses01F_impro04_M007,neu,49.39,50.58,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,1.1899999999999977,Ses01,Ses01F,F
Ses01F_impro04_M008,neu,55.21,56.33,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,1.1199999999999974,Ses01,Ses01F,F
Ses01F_impro04_M009,neu,56.35,59.0245,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,2.674500000000002,Ses01,Ses01F,F
Ses01F_impro04_M010,neu,59.8,61.55,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,1.75,Ses01,Ses01F,F
Ses01F_impro04_M011,neu,65.97,69.77,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,3.799999999999997,Ses01,Ses01F,F
Ses01F_impro04_M012,neu,70.38,72.7264,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,2.3464000000000027,Ses01,Ses01F,F
Ses01F_impro04_M013,neu,73.7473,77.15,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,3.40270000000001,Ses01,Ses01F,F
Ses01F_impro04_M014,neu,80.1435,87.81,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,7.666499999999999,Ses01,Ses01F,F
Ses01F_impro04_M015,neu,92.37,99.27,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,6.8999999999999915,Ses01,Ses01F,F
Ses01F_impro04_M016,neu,100.485,103.47,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,2.9849999999999994,Ses01,Ses01F,F
Ses01F_impro04_M017,neu,104.97,107.78,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,2.8100000000000023,Ses01,Ses01F,F
Ses01F_impro04_M018,neu,111.66,117.725,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,6.064999999999998,Ses01,Ses01F,F
Ses01F_impro04_M019,neu,118.46,119.77,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,1.3100000000000023,Ses01,Ses01F,F
Ses01F_impro04_M020,neu,121.5,123.42,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,1.9200000000000017,Ses01,Ses01F,F
Ses01F_impro04_M021,neu,129.43,139.16,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,9.72999999999999,Ses01,Ses01F,F
Ses01F_impro04_M022,neu,139.5219,141.8225,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,2.300600000000003,Ses01,Ses01F,F
Ses01F_impro04_M023,neu,144.9125,149.51,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,4.597499999999997,Ses01,Ses01F,F
Ses01F_impro04_M024,neu,151.84,154.03,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,2.1899999999999977,Ses01,Ses01F,F
Ses01F_impro04_M025,neu,154.6,157.8,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,3.200000000000017,Ses01,Ses01F,F
Ses01F_impro04_M026,neu,158.95,161.35,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,2.4000000000000057,Ses01,Ses01F,F
Ses01F_impro04_M027,neu,162.12,164.7825,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,2.6624999999999943,Ses01,Ses01F,F
Ses01F_impro04_M028,neu,165.47,166.71,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,1.240000000000009,Ses01,Ses01F,F
Ses01F_impro04_M029,fru,167.05,171.43,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,4.3799999999999955,Ses01,Ses01F,F
Ses01F_impro04_M030,fru,171.75,175.26,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,3.509999999999991,Ses01,Ses01F,F
Ses01F_impro04_M031,neu,178.0033,180.865,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,2.8617000000000132,Ses01,Ses01F,F
Ses01F_impro04_M032,neu,182.82,185.54,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,2.719999999999999,Ses01,Ses01F,F
Ses01F_impro04_M033,xxx,186.12,187.4625,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,1.3425000000000011,Ses01,Ses01F,F
Ses01F_impro04_M034,fru,188.01,190.71,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,2.700000000000017,Ses01,Ses01F,F
Ses01F_impro04_M035,fru,191.28,195.13,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,3.8499999999999943,Ses01,Ses01F,F
Ses01F_impro04_M036,xxx,200.215,202.0825,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro04.txt,1.8675000000000068,Ses01,Ses01F,F
Ses01F_impro05_F000,fru,4.24,5.23,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,0.9900000000000002,Ses01,Ses01F,F
Ses01F_impro05_F001,fru,5.26,7.16,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,1.9000000000000004,Ses01,Ses01F,F
Ses01F_impro05_F002,fru,7.35,8.85,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,1.5,Ses01,Ses01F,F
Ses01F_impro05_F003,fru,9.2,13.02,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,3.8200000000000003,Ses01,Ses01F,F
Ses01F_impro05_F004,fru,13.04,22.74,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,9.7,Ses01,Ses01F,F
Ses01F_impro05_F005,fru,25.35,26.76,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,1.4100000000000001,Ses01,Ses01F,F
Ses01F_impro05_F006,xxx,28.24,29.91,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,1.6700000000000017,Ses01,Ses01F,F
Ses01F_impro05_F007,fru,32.19,33.5,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,1.3100000000000023,Ses01,Ses01F,F
Ses01F_impro05_F008,ang,33.78,35.9,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,2.1199999999999974,Ses01,Ses01F,F
Ses01F_impro05_F009,ang,36.71,44.03,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,7.32,Ses01,Ses01F,F
Ses01F_impro05_F010,xxx,69.55,73.76,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,4.210000000000008,Ses01,Ses01F,F
Ses01F_impro05_F011,ang,73.87,75.5375,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,1.6674999999999898,Ses01,Ses01F,F
Ses01F_impro05_F012,ang,75.61,80.73,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,5.1200000000000045,Ses01,Ses01F,F
Ses01F_impro05_F013,xxx,82.75,86.06,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,3.3100000000000023,Ses01,Ses01F,F
Ses01F_impro05_F014,ang,99.52,102.9,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,3.3800000000000097,Ses01,Ses01F,F
Ses01F_impro05_F015,ang,103.005,118.5,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,15.495000000000005,Ses01,Ses01F,F
Ses01F_impro05_F016,ang,118.53,122.44,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,3.9099999999999966,Ses01,Ses01F,F
Ses01F_impro05_F017,ang,127.485,136.85,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,9.364999999999995,Ses01,Ses01F,F
Ses01F_impro05_F018,ang,137.715,140.11,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,2.3950000000000102,Ses01,Ses01F,F
Ses01F_impro05_F019,ang,140.225,145.6,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,5.375,Ses01,Ses01F,F
Ses01F_impro05_F020,ang,149.365,153.8,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,4.435000000000002,Ses01,Ses01F,F
Ses01F_impro05_F021,ang,155.6,160.36,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,4.760000000000019,Ses01,Ses01F,F
Ses01F_impro05_F022,ang,160.41,163.7975,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,3.387500000000017,Ses01,Ses01F,F
Ses01F_impro05_F023,ang,163.88,165.8,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,1.920000000000016,Ses01,Ses01F,F
Ses01F_impro05_F024,ang,166.33,167.71,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,1.3799999999999955,Ses01,Ses01F,F
Ses01F_impro05_F025,ang,171.09,174.2,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,3.109999999999985,Ses01,Ses01F,F
Ses01F_impro05_F026,ang,177.6025,179.09,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,1.4875000000000114,Ses01,Ses01F,F
Ses01F_impro05_F027,xxx,179.22,183.845,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,4.625,Ses01,Ses01F,F
Ses01F_impro05_F028,ang,188.78,190.8975,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,2.117500000000007,Ses01,Ses01F,F
Ses01F_impro05_F029,ang,195.38,199.33,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,3.950000000000017,Ses01,Ses01F,F
Ses01F_impro05_F030,ang,202.86,206.17,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,3.309999999999974,Ses01,Ses01F,F
Ses01F_impro05_M000,neu,3.61,5.19,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,1.5800000000000005,Ses01,Ses01F,F
Ses01F_impro05_M001,hap,5.21,6.44,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,1.2300000000000004,Ses01,Ses01F,F
Ses01F_impro05_M002,hap,6.6,7.71,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,1.1100000000000003,Ses01,Ses01F,F
Ses01F_impro05_M003,neu,8.32,9.8,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,1.4800000000000004,Ses01,Ses01F,F
Ses01F_impro05_M004,neu,12.26,13.78,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,1.5199999999999996,Ses01,Ses01F,F
Ses01F_impro05_M005,neu,21.84,25.9,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,4.059999999999999,Ses01,Ses01F,F
Ses01F_impro05_M006,neu,25.99,27.7272,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,1.7372000000000014,Ses01,Ses01F,F
Ses01F_impro05_M007,neu,28.29,34.1425,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,5.852499999999999,Ses01,Ses01F,F
Ses01F_impro05_M008,neu,34.7,36.52,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,1.8200000000000003,Ses01,Ses01F,F
Ses01F_impro05_M009,neu,36.91,42.76,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,5.850000000000001,Ses01,Ses01F,F
Ses01F_impro05_M010,neu,43.86,49.97,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,6.109999999999999,Ses01,Ses01F,F
Ses01F_impro05_M011,neu,49.97,70.26,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,20.290000000000006,Ses01,Ses01F,F
Ses01F_impro05_M012,neu,70.38,73.14,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,2.760000000000005,Ses01,Ses01F,F
Ses01F_impro05_M013,neu,73.55,74.99,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,1.4399999999999977,Ses01,Ses01F,F
Ses01F_impro05_M014,neu,75.03,76.48,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,1.4500000000000028,Ses01,Ses01F,F
Ses01F_impro05_M015,neu,80.22,83.2425,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,3.022500000000008,Ses01,Ses01F,F
Ses01F_impro05_M016,neu,85.72,93.9575,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,8.237499999999997,Ses01,Ses01F,F
Ses01F_impro05_M017,neu,94.005,100.4,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,6.39500000000001,Ses01,Ses01F,F
Ses01F_impro05_M018,xxx,100.55,103.68,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,3.1300000000000097,Ses01,Ses01F,F
Ses01F_impro05_M019,neu,111.28,112.81,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,1.5300000000000011,Ses01,Ses01F,F
Ses01F_impro05_M020,neu,118.04,119.37,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,1.3299999999999983,Ses01,Ses01F,F
Ses01F_impro05_M021,xxx,121.19,129.23,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,8.039999999999992,Ses01,Ses01F,F
Ses01F_impro05_M022,neu,131.02,133.25,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,2.2299999999999898,Ses01,Ses01F,F
Ses01F_impro05_M023,neu,136.19,143.5,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,7.310000000000002,Ses01,Ses01F,F
Ses01F_impro05_M024,neu,144.85,151.16,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,6.310000000000002,Ses01,Ses01F,F
Ses01F_impro05_M025,neu,151.335,152.71,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,1.375,Ses01,Ses01F,F
Ses01F_impro05_M026,neu,152.8325,158.58,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,5.747500000000002,Ses01,Ses01F,F
Ses01F_impro05_M027,neu,159.66,161.37,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,1.710000000000008,Ses01,Ses01F,F
Ses01F_impro05_M028,neu,163.25,166.99,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,3.740000000000009,Ses01,Ses01F,F
Ses01F_impro05_M029,neu,167.15,173.63,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,6.47999999999999,Ses01,Ses01F,F
Ses01F_impro05_M030,neu,173.7325,178.2625,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,4.530000000000001,Ses01,Ses01F,F
Ses01F_impro05_M031,neu,178.59,180.87,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,2.280000000000001,Ses01,Ses01F,F
Ses01F_impro05_M032,sur,183.14,189.3875,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,6.247500000000002,Ses01,Ses01F,F
Ses01F_impro05_M033,sur,190.23,196.9,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,6.670000000000016,Ses01,Ses01F,F
Ses01F_impro05_M034,neu,198.66,205.17,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,6.509999999999991,Ses01,Ses01F,F
Ses01F_impro05_M035,neu,205.63,211.94,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro05.txt,6.310000000000002,Ses01,Ses01F,F
Ses01F_impro06_F000,xxx,14.7939,18.17,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro06.txt,3.376100000000001,Ses01,Ses01F,F
Ses01F_impro06_F001,xxx,24.02,25.69,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro06.txt,1.6700000000000017,Ses01,Ses01F,F
Ses01F_impro06_F002,sad,26.07,27.65,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro06.txt,1.5799999999999983,Ses01,Ses01F,F
Ses01F_impro06_F003,neu,34.45,35.78,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro06.txt,1.3299999999999983,Ses01,Ses01F,F
Ses01F_impro06_F004,neu,36.07,38.04,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro06.txt,1.9699999999999989,Ses01,Ses01F,F
Ses01F_impro06_F005,sad,39.6025,46.29,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro06.txt,6.6875,Ses01,Ses01F,F
Ses01F_impro06_F006,sad,47.34,59.38,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro06.txt,12.04,Ses01,Ses01F,F
Ses01F_impro06_F007,sad,59.4525,67.4525,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro06.txt,8.0,Ses01,Ses01F,F
Ses01F_impro06_F008,sad,70.22,80.13,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro06.txt,9.909999999999997,Ses01,Ses01F,F
Ses01F_impro06_F009,neu,80.16,87.74,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro06.txt,7.579999999999998,Ses01,Ses01F,F
Ses01F_impro06_F010,sad,87.83,93.67,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro06.txt,5.840000000000003,Ses01,Ses01F,F
Ses01F_impro06_F011,sad,101.83,116.91,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro06.txt,15.079999999999998,Ses01,Ses01F,F
Ses01F_impro06_F012,sad,117.07,126.04,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro06.txt,8.970000000000013,Ses01,Ses01F,F
Ses01F_impro06_F013,sad,132.9575,134.49,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro06.txt,1.5324999999999989,Ses01,Ses01F,F
Ses01F_impro06_F014,sad,135.96,137.95,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro06.txt,1.9899999999999807,Ses01,Ses01F,F
Ses01F_impro06_F015,sad,138.0685,141.05,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro06.txt,2.981500000000011,Ses01,Ses01F,F
Ses01F_impro06_F016,neu,141.84,149.4375,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro06.txt,7.597499999999997,Ses01,Ses01F,F
Ses01F_impro06_F017,xxx,158.08,163.35,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro06.txt,5.269999999999982,Ses01,Ses01F,F
Ses01F_impro06_F018,neu,167.64,174.84,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro06.txt,7.200000000000017,Ses01,Ses01F,F
Ses01F_impro06_F019,neu,176.35,178.01,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro06.txt,1.6599999999999966,Ses01,Ses01F,F
Ses01F_impro06_F020,sad,182.56,197.73,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro06.txt,15.169999999999987,Ses01,Ses01F,F
Ses01F_impro06_F021,sad,197.755,214.34,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro06.txt,16.585000000000008,Ses01,Ses01F,F
Ses01F_impro06_F022,sad,217.5,222.41,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_impro06.txt,4.909999999999997,Ses01,Ses01F,F
